;Unnamed: 0;Unnamed: 0.1;title;short_description;latitude;longitude;address;zip_code;icons;geometry
397;397;397;WC U-Bahnhof Milbertshofen;"UMBAU (Jul 21)
Ã–ffentliche Bahnhofstoilette mit EuroschlÃ¼ssel zugÃ¤nglich.";48.1806;11.5729;Knorrstr.;80807;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1806, 11.5729
398;398;398;WC Hauptbahnhof MÃ¼nchen;Ã–ffentliche Bahnhofstoilette mit EuroschlÃ¼ssel 24h zugÃ¤nglich.;48.1408;11.5552;MÃ¼nchen Hauptbahnhof;80335;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.1408, 11.5552
399;399;399;WC U-Bahnhof BrudermÃ¼hlstraÃŸe Damen;2 Ã¶ffentliche Bahnhofstoiletten mit EuroschlÃ¼ssel zugÃ¤nglich.;48.1113;11.543;U-Bahnhof BrudermÃ¼hlstraÃŸe;81371;"{""0"":""6"",""1"":""11"",""2"":""12""}";48.1113, 11.543
400;400;400;WC U-Bahnhof Frankfurter Ring;"TECHNIK DEKEKT (Jul21) GESCHLOSSEN 
Ã–ffentliche Bahnhofstoilette mit EuroschlÃ¼ssel zugÃ¤nglich.";48.1876;11.5945;U-Bahnhof Frankfurter Ring;80807;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1876, 11.5945
401;401;401;WC Bahnhof Grafing;Ã–ffentliche Bahnhofstoilette mit Euroschloss, 24h zugÃ¤nglich.;48.0452;11.9426;Grafing Bahnhof;85567;"{""0"":""4"",""1"":""7""}";48.0452, 11.9426
402;402;402;WC U-Bahnhof Goetheplatz;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.129;11.5583;Goetheplatz;80337;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.129, 11.5583
403;403;403;WC Bahnhof Bernau;Ã–ffentliche Bahnhofstoilette, zu Ã¶ffnen mit MesserrÃ¼cken.;47.8162;12.3813;Bernau Bahnhofplatz;83233;"{""0"":""2"",""1"":""4"",""2"":""7"",""3"":""20""}";47.8162, 12.3813
404;404;404;WC fÃ¼r Alle am Marienplatz;Ã–ffentliche 'Toilette fÃ¼r alle' mit Pflegeliege, Lifter und Euroschloss. 6h - 24h.;48.1355;11.5737;Marienplatz;80331;"{""0"":""4"",""1"":""10"",""2"":""11"",""3"":""18""}";48.1355, 11.5737
405;405;405;WC Unimensa;HalbÃ¶ffentliche Toilette im HochschulgebÃ¤ude mit Euroschloss.;48.1557;11.5831;Leopoldstr.;80802;"{""0"":""4""}";48.1557, 11.5831
406;406;406;WC Bahnhof Ãœbersee;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;47.8218;12.4867;Ãœbersee Bahnhof;83236;"{""0"":""4"",""1"":""7"",""2"":""20""}";47.8218, 12.4867
407;407;407;WC Stachus Passagen;Ã–ffentliche Toilette mit Euroschloss in einer Einkaufs-Bahnhofsanlage .;48.1393;11.5654;Stachus Passagen;80335;"{""0"":""4"",""1"":""11""}";48.1393, 11.5654
408;408;408;WC U-Bahnhof Messestadt West;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1333;11.6907;Haltestelle Messestadt West;81829;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1333, 11.6907
409;409;409;WC Bahnhof Garmisch-Partenkirchen;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;47.4914;11.0975;Bahnhof Garmisch-Partenkirchen;82467;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.4914, 11.0975
410;410;410;WC U-Bahnhof Olympia Einkaufszentrum;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1757;11.5182;U-Bahnhof Olympia Einkaufszentrum;80992;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1757, 11.5182
411;411;411;WC U-Bahnhof Hasenbergl;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.2127;11.5552;U-Bahnhof Hasenbergl;80933;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.2127, 11.5552
412;412;412;WC S-Bahnhof Ottobrunn;Ã–ffentliche Bahnhofsstoilette fÃ¼r Damen + Rollifahrer.;48.0631;11.6792;Bahnhofsplatz;85521;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.0631, 11.6792
413;413;413;WC Rathaus UnterschleiÃŸheim;Toilette im Ã¶ffentlichen GebÃ¤ude.;48.2728;11.5707;Rathausplatz;85716;"{""0"":""2"",""1"":""4"",""2"":""11"",""3"":""13""}";48.2728, 11.5707
414;414;414;WC Rathaus MÃ¼nchen Prunkhof;Toilette im Ã¶ffentlichen GebÃ¤ude.;48.1373;11.575999999999999;Marienplatz;80331;"{""0"":""4"",""1"":""11""}";48.1373, 11.575999999999999
415;415;415;WC U-Bahnhof Arabellapark;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1626;11.6217;U-Bahn Station Arabellapark;81925;"{""0"":""2"",""1"":""4""}";48.1626, 11.6217
416;416;416;WC St. Bonifaz;HalbÃ¶ffentliche Toilette in einer kirchlichen Einrichtung.;48.1439;11.5641;Karlstr.;80333;"{""0"":""4"",""1"":""12"",""2"":""17"",""3"":""20""}";48.1439, 11.5641
417;417;417;WC Botanischer Garten Treibhaus;Bedingt Ã¶ffentliche Toilette.;48.1632;11.4998;Menzinger Str.;80638;"{""0"":""4"",""1"":""20""}";48.1632, 11.4998
418;418;418;WC Botanischer Garten im Shop;Ã–ffentliche Toilette mit Euroschloss in einem GebÃ¤ude.;48.1632;11.4998;Menzinger Str.;80638;"{""0"":""4"",""1"":""20""}";48.1632, 11.4998
419;419;419;WC Botanischer Garten im CafÃ©;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1632;11.4998;Menzinger Str.;80638;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.1632, 11.4998
420;420;420;WC Gesundheitszentrum Giesing ;Ã–ffentlich zugÃ¤ngliche Toilette im Ã„rztehaus.;48.111000000000004;11.5953;Giesinger Bahnhofplatz;81539;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.111000000000004, 11.5953
421;421;421;WC Orthozentrum MÃ¼nchen;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Ã„rztehaus.;48.1036;11.567;GrÃ¼nwalder Str.;81547;"{""0"":""4"",""1"":""20""}";48.1036, 11.567
422;422;422;WC Ã„rztehaus Hanauer Str. 65;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Ã„rztehaus.;48.1822;11.5294;Hanauer Str.;80993;"{""0"":""4"",""1"":""11""}";48.1822, 11.5294
423;423;423;WC Ã„rztehaus Harlaching;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Ã„rztehaus.;48.0906;11.5566;Isenschmidstr.;81545;"{""0"":""4"",""1"":""17""}";48.0906, 11.5566
424;424;424;WC Ã„rztehaus KaiserstraÃŸe;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Ã„rztehaus.;48.1611;11.5823;Kaiserstr.;80801;"{""0"":""4"",""1"":""13"",""2"":""17""}";48.1611, 11.5823
425;425;425;WC Spicery;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1282;11.5962;WeiÃŸenburger Platz;81667;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1282, 11.5962
426;426;426;WC Il Mulino;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1541;11.5677;GÃ¶rresstr.;80798;"{""0"":""4"",""1"":""20""}";48.1541, 11.5677
427;427;427;WC 2 Flughafen Zentralbereich;Ã–ffentliche Toilette am Flughafen.;48.3547;11.7633;Nordallee;85356;"{""0"":""4"",""1"":""7"",""2"":""11"",""3"":""12""}";48.3547, 11.7633
428;428;428;WC ZahnÃ¤rztlicheTagesklinik MÃ¼nchen II;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Ã„rztehaus.;48.1781;11.5857;Leopoldstr.;80807;"{""0"":""4"",""1"":""11""}";48.1781, 11.5857
429;429;429;WC Pflegeheim Kath. Familien- und Altenpflegewerk;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Altenheim.;48.1378;11.4827;Mitterfeldstr.;80689;"{""0"":""2"",""1"":""4"",""2"":""20""}";48.1378, 11.4827
430;430;430;WC Ã„rztehaus Nordheide;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Ã„rztehaus.;48.2092;11.5667;Neuherbergstr.;80937;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.2092, 11.5667
431;431;431;WC Rotkreuz-Klinikum;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Krankenhaus.;48.1541;11.5326;Nymphenburger Str.;80634;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1541, 11.5326
432;432;432;WC Hochschule fÃ¼r angewandte Wissenschaften ;HalbÃ¶ffentliche Toilette im HochschulgebÃ¤ude mit Pflegeliege und Euroschloss.;48.1535;11.5531;Lothstr.;80335;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1535, 11.5531
433;433;433;WC Schlosspassage, GrÃ¼nwald;Ã–ffentliche Toilette in einer Einkaufspassage.;48.041000000000004;11.5236;Schlossstr.;82031;"{""0"":""4"",""1"":""12"",""2"":""20""}";48.041000000000004, 11.5236
434;434;434;WC Frauenklinik Dr. KrÃ¼smann;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Krankenhaus.;48.1465;11.4578;Schmiedwegerl;81241;"{""0"":""2"",""1"":""4"",""2"":""20""}";48.1465, 11.4578
435;435;435;WC Josephinum;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Krankenhaus.;48.1456;11.5813;SchÃ¶nfeldstr.;80539;"{""0"":""4"",""1"":""12"",""2"":""20""}";48.1456, 11.5813
436;436;436;WC Isar Medizin Zentrum;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Ã„rztehaus.;48.1351;11.5649;Sonnenstr.;80331;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1351, 11.5649
437;437;437;WC Rote Wand, Geitau;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.68899999999999;11.9615;Geitau;83735;"{""0"":""4"",""1"":""11""}";47.68899999999999, 11.9615
438;438;438;WC Klinik Diakoniewerk Maxvorstadt;HalbÃ¶ffentliche Toilette im Krankenhaus.;48.1513;11.5696;HeÃŸstr.;80799;"{""0"":""2"",""1"":""4"",""2"":""20""}";48.1513, 11.5696
439;439;439;WC BrÃ¤ustÃ¼berl Tegernsee;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.7077;11.7562;SchloÃŸplatz;83684;"{""0"":""2"",""1"":""4"",""2"":""11""}";47.7077, 11.7562
440;440;440;WC Augustinum MÃ¼nchen Nord;HalbÃ¶ffentliche Toilette im Seniorenheim.;48.2091;11.5553;Weitlstr. ;80935;"{""0"":""2"",""1"":""4"",""2"":""20""}";48.2091, 11.5553
441;441;441;WC Asia Garden Ottobrunn;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.0591;11.6649;Rosenheimer Landstr.;85521;"{""0"":""4"",""1"":""20""}";48.0591, 11.6649
442;442;442;WC 2 Wolf Ferrari Haus, Ottobrunn;Toilette in einem Ã¶ffentlichen GebÃ¤ude.;48.0647;11.6653;Rathausplatz;85521;"{""0"":""12"",""1"":""20""}";48.0647, 11.6653
443;443;443;WC U-Bahnhof Richard-Strauss-StraÃŸe;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1487;11.6167;WC U-Bahnhof Richard-Strauss-StraÃŸe;81679;"{""0"":""4"",""1"":""12""}";48.1487, 11.6167
444;444;444;WC U-Bahnhof Lehel;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1396;11.5877;U-Bahnhof Lehel;80538;"{""0"":""4"",""1"":""12"",""2"":""20""}";48.1396, 11.5877
445;445;445;WC U-Bahnhof WestendstraÃŸe;"UMBAU (Jul 19)
Ã–ffentliche Bahnhofstoilette mit Euroschloss.";48.1247;11.5085;U-Bahnhof WestendstraÃŸe;80687;"{""0"":""6"",""1"":""12"",""2"":""16""}";48.1247, 11.5085
446;446;446;WC U-Bahnhof BÃ¶hmerwaldplatz;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1443;11.6134;U-Bahnhof BÃ¶hmerwaldplatz;81667;"{""0"":""4"",""1"":""12""}";48.1443, 11.6134
447;447;447;WC U-Bahnhof Prinzregentenplatz;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1391;11.607000000000001;U-Bahnhof Prinzregentenplatz;81675;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1391, 11.607000000000001
448;448;448;WC U-Bahnhof Laimer Platz;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.135;11.4982;Laimer Platz;80689;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.135, 11.4982
449;449;449;WC U-Bahnhof Friedenheimer StraÃŸe;Ã–ffentliche Bahnhofstoilette OHNE Euroschloss.;48.1351;11.5093;U-Bahnhof Friedenheimer StraÃŸe;80686;"{""0"":""2"",""1"":""6"",""2"":""12"",""3"":""20""}";48.1351, 11.5093
450;450;450;WC U-Bahnhof Kolumbusplatz;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1207;11.5765;U-Bahnhof Kolumbusplatz;81543;"{""0"":""6"",""1"":""12"",""2"":""20""}";48.1207, 11.5765
451;451;451;WC U-Bahnhof Wettersteinplatz;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1092;11.5759;U-Bahnhof Wettersteinplatz;81547;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1092, 11.5759
452;452;452;WC U-Bahnhof Mangfallplatz;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.0978;11.5818;U-Bahnhof Mangfallplatz;81547;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.0978, 11.5818
453;453;453;WC U-Bahnhof Candidplatz;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1119;11.5702;U-Bahnhof Candidplatz;81543;"{""0"":""2"",""1"":""4"",""2"":""11"",""3"":""12""}";48.1119, 11.5702
454;454;454;WC U-Bahnhof FraunhoferstraÃŸe;UMBAU Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1278;11.5761;U-Bahnhof FraunhoferstraÃŸe;80469;"{""0"":""6"",""1"":""12""}";48.1278, 11.5761
455;455;455;WC U-Bahnhof DÃ¼lferstraÃŸe;UMBAU GESCHLOSSEN Jul21   Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.2128;11.5625;U-Bahnhof DÃ¼lferstraÃŸe;80937;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.2128, 11.5625
456;456;456;WC U-Bahnhof Harthof;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.2049;11.5744;U-Bahnhof Harthof;80937;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.2049, 11.5744
457;457;457;WC U-Bahnhof Innsbrucker Ring;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1205;11.6201;U-Bahnhof Innsbrucker Ring;81671;"{""0"":""6"",""1"":""12""}";48.1205, 11.6201
458;458;458;WC Glonn Rathaus;Ã–ffentliche Toilette mit Euroschloss, 24h zugÃ¤nglich.;47.9878;11.8661;Markplatz;85625;"{""0"":""2"",""1"":""4"",""2"":""20""}";47.9878, 11.8661
459;459;459;WC Jugendhaus HochbrÃ¼ck;HalbÃ¶ffentliche Toilette in einem Jugendtreff.;48.2499;11.6118;Voithstr.;85748;"{""0"":""4"",""1"":""8"",""2"":""11""}";48.2499, 11.6118
460;460;460;WC BÃ¼rgerhaus Garching;Ã–ffentliche Toilette in einem BÃ¼rgerhaus.;48.2504;11.6503;BÃ¼rgerplatz;85748;"{""0"":""4"",""1"":""11""}";48.2504, 11.6503
461;461;461;WC StadtbÃ¼cherei Garching;"Toilette in einem Ã¶ffentlichen GebÃ¤ude.
";48.2504;11.6507;BÃ¼rgerplatz;85748;"{""0"":""2"",""1"":""4"",""2"":""12"",""3"":""20""}";48.2504, 11.6507
462;462;462;WC Hainhalle Ismaning;Bedingt Ã¶ffentliche Toilette in einer Veranstaltungshalle.;48.2293;11.6753;Erich-Zeitler-Str.;85737;"{""0"":""4"",""1"":""11""}";48.2293, 11.6753
463;463;463;WC Kleines Theater Haar;HalbÃ¶ffentliche Toilette in einem Theater.;48.1139;11.738;Casinostr.;85540;"{""0"":""2"",""1"":""4"",""2"":""17""}";48.1139, 11.738
464;464;464;WC Einkaufszentrum Haar;Ã–ffentliche Toilette mit Euroschloss, 24h zugÃ¤nglich.;48.1083;11.7226;Jagdfeldring;85540;"{""0"":""4"",""1"":""20""}";48.1083, 11.7226
465;465;465;WC S-Bahnhof Haar;Ã–ffentliche Toilette mit Euroschloss, 24h zugÃ¤nglich.;48.1095;11.727;Bahnhof Haar;85540;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.1095, 11.727
466;466;466;WC Schwimmhalle Haar;Bedingt Ã¶ffentliche Toilette mit Dusche in einem Hallenbad.;48.1076;11.7246;Jagdfeldring;85540;"{""0"":""4"",""1"":""8"",""2"":""11""}";48.1076, 11.7246
467;467;467;WC Hanns-Seidl-Haus Ottobrunn;Bedingt Ã¶ffentliche Toilette in einem Seniorenheim.;48.0616;11.6736;Ottostr.;85521;"{""0"":""2"",""1"":""4"",""2"":""20""}";48.0616, 11.6736
468;468;468;WC U-Bahnhof Westfriedhof;"IM UMBAU JUL 21. 
Ã–ffentliche Bahnhofstoilette mit Euroschloss.";48.1699;11.5266;Bahnhof Westfriedhof;80992;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1699, 11.5266
469;469;469;WC Paulaner BrÃ¤uhaus;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1263;11.5588;Kapuzinerplatz;80337;"{""0"":""4"",""1"":""11""}";48.1263, 11.5588
470;470;470;WC JÃ¼disches Zentrum am Jakobsplatz;Bedingt Ã¶ffentliche Toilette in einer GaststÃ¤tte.;48.1346;11.5717;St.-Jakobs-Platz;80331;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1346, 11.5717
471;471;471;WC Giesinger BrÃ¤uhaus;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1155;11.5764;Martin-Luther-Str.;81539;"{""0"":""4"",""1"":""11""}";48.1155, 11.5764
472;472;472;WC Gasthof zur Post UnterfÃ¶hring;"HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.
";48.1942;11.6419;MÃ¼nchner Str.;85774;"{""0"":""1"",""1"":""2"",""2"":""4"",""3"":""17""}";48.1942, 11.6419
473;473;473;WC Hotel zur Post Rohrdorf;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.7968;12.1695;Dorfplatz;83101;"{""0"":""2"",""1"":""4"",""2"":""11""}";47.7968, 12.1695
474;474;474;WC Die Post Aufkirchen;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.9557;11.3634;Marienplatz;82335;"{""0"":""4"",""1"":""11""}";47.9557, 11.3634
475;475;475;WC Rathaus Aschheim;Toilette in einem Ã¶ffentlichen GebÃ¤ude, werktags am Vormittag zugÃ¤nglich.;48.1726;11.7163;Ismaninger Str.;85609;"{""0"":""2"",""1"":""4"",""2"":""7"",""3"":""20""}";48.1726, 11.7163
476;476;476;WC Restaurant TAJ Aschheim;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1473;11.6843;Bahnhofstr.;85609;"{""0"":""1"",""1"":""4"",""2"":""11""}";48.1473, 11.6843
477;477;477;WC Ibis Hotel MÃ¼nchen Ost, Aschheim;"HalbÃ¶ffentliche Toilette im Hotel.
";48.1464;11.6834;Bahnhofstr.;85609;"{""0"":""4"",""1"":""11""}";48.1464, 11.6834
478;478;478;WC SchreiberHof Aschheim;"HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.
";48.1709;11.718;Erdinger Str.;85609;"{""0"":""4"",""1"":""12"",""2"":""20""}";48.1709, 11.718
479;479;479;WC Asiatique, Aschheim;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1714;11.718;Erdinger Str.;85609;"{""0"":""4"",""1"":""11""}";48.1714, 11.718
480;480;480;WC NH Hotel MÃ¼nchen Ost, Aschheim;HalbÃ¶ffentliche Toilette im Hotel.;48.147;11.687000000000001;Einsteinring;85609;"{""0"":""4"",""1"":""11""}";48.147, 11.687000000000001
481;481;481;WC Kulturelles GebÃ¤ude Aschheim;Toilette in einem Ã¶ffentlichen GebÃ¤ude.;48.17100000000001;11.7145;MÃ¼nchner Str.;85609;"{""0"":""4"",""1"":""12"",""2"":""17""}";48.17100000000001, 11.7145
482;482;482;WC S-Bahnhof GrÃ¤felfing;Ã–ffentliche Bahnhofstoilette OHNE Euroschloss.;48.1211;11.4256;Bahnhof GrÃ¤felfing;82166;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.1211, 11.4256
483;483;483;WC BÃ¼rgerhaus GrÃ¤felfing UG;Toilette in einem Ã¶ffentlichen GebÃ¤ude.;48.1212;11.4299;Bahnhofsplatz;82166;"{""0"":""4"",""1"":""20""}";48.1212, 11.4299
484;484;484;WC an der WÃ¼rm in GrÃ¤felfing;24h Toilette im Ã¶ffentlichen Raum mit Euroschloss.;48.1229;11.4456;Kirchweg;82166;"{""0"":""4"",""1"":""11""}";48.1229, 11.4456
485;485;485;WC neue Aussegnungshalle GrÃ¤felfing;Friedhofstoilette mit Euroschloss.;48.1184;11.4447;GroÃŸhaderner Str.;82166;"{""0"":""4"",""1"":""20""}";48.1184, 11.4447
486;486;486;WC GetrÃ¤nke Orterer GrÃ¤felfing;HalbÃ¶ffentliche Toilette im Kaufhaus.;48.1175;11.4428;Finkenstr. ;82166;"{""0"":""4"",""1"":""11""}";48.1175, 11.4428
487;487;487;WC IHLE CafÃ© GrÃ¤felfing;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1189;11.4292;Bahnhofstr.;82166;"{""0"":""4"",""1"":""11""}";48.1189, 11.4292
488;488;488;WC Caritas-Haus St. Gisela, GrÃ¤felfing;HalbÃ¶ffentliche Toilette in der CafÃ©teria eines Altenheims.;48.119;11.4429;Pasinger Str. ;82166;"{""0"":""4"",""1"":""11""}";48.119, 11.4429
489;489;489;WC S-Bahnhof Lochham;Ã–ffentliche Bahnhofstoilette OHNE Euroschloss.;48.1212;11.4299;Lochham Haltestelle;82166;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.1212, 11.4299
490;490;490;WC Heide-Volm Planegg;HalbÃ¶ffentliche Toilette mit Pflegeliege und Euroschloss in einer GaststÃ¤tte.;48.1034;11.4196;Bahnhofstr.;82152;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1034, 11.4196
491;491;491;WC Pfennigparade am Scheidplatz;Bedingt Ã¶ffentlich zugÃ¤ngliche Toilette mit Pflegeliege in einer Einrichtung.;48.1719;11.5736;Belgradstr.;80804;"{""0"":""4"",""1"":""20""}";48.1719, 11.5736
492;492;492;WC Gasthaus Hartl 'Zum Unterwirt', TÃ¼rkenfeld;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1074;11.0859;Duringstr.;82299;"{""0"":""4"",""1"":""17""}";48.1074, 11.0859
493;493;493;WC Deutsche Eiche Lochhausen;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1784;11.4069;Ranertstr.;81249;"{""0"":""2"",""1"":""4"",""2"":""17""}";48.1784, 11.4069
494;494;494;WC Landratsamt MÃ¼nchen Haupteingang;Toilette in einem Ã¶ffentlichen GebÃ¤ude, werktags 8-12h und Donnerstagnachmittag zugÃ¤nglich.;48.1242;11.5824;Mariahilfplatz;81541;"{""0"":""7"",""1"":""11""}";48.1242, 11.5824
495;495;495;WC Landratsamt MÃ¼nchen beim Festsaal;Toilette in einem Ã¶ffentlichen GebÃ¤ude.;48.1242;11.5824;Mariahilfplatz;81541;"{""0"":""4"",""1"":""7"",""2"":""20""}";48.1242, 11.5824
496;496;496;WC Waldfriedhof UnterschleiÃŸheim;Ã–ffentliche Friedhofstoilette mit Euroschloss.;48.2714;11.5731;MÃ¼nchner Ring;85716;"{""0"":""4"",""1"":""11""}";48.2714, 11.5731
497;497;497;WC Skistadion Garmisch;24h Toilette im Ã¶ffentlichen Raum mit Euroschloss.;47.4827;11.1176;Karl-und-Martin-Neuner-Platz;82467;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.4827, 11.1176
498;498;498;WC Maria Eich, Planegg;Bedingt Ã¶ffentlich zugÃ¤ngliche Toilette bei einer Kirche.;48.1064;11.4088;Zu Maria-Eich;82152;"{""0"":""4"",""1"":""11""}";48.1064, 11.4088
499;499;499;WC Kramerwirt Arzbach;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.7136;11.5558;Hauptstr.;83646;"{""0"":""1"",""1"":""4"",""2"":""20""}";47.7136, 11.5558
500;500;500;WC Pizza Hut BayerstraÃŸe;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1392;11.5625;Bayerstr.;80335;"{""0"":""4"",""1"":""11""}";48.1392, 11.5625
501;501;501;WC Pfennigparade CafÃ© Scheidplatz;HalbÃ¶ffentliche Toilette in einer Einrichtung.;48.1714;11.5738;Belgradstr.;80769;"{""0"":""6"",""1"":""11""}";48.1714, 11.5738
502;502;502;WC BrÃ¤ustÃ¼berl Maxlrain;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.8982;11.9875;StachÃ¶derweg;83104;"{""0"":""2"",""1"":""4"",""2"":""11""}";47.8982, 11.9875
503;503;503;WC Ostfriedhof Aussegnungshalle;Ã–ffentliche Friedhofstoilette OHNE Euroschloss.;48.1175;11.5889;St.-Martins-Platz;81541;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1175, 11.5889
504;504;504;WC Busbahnhof FÃ¼rstenried West;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.0883;11.4808;Bahnhof FÃ¼rstenried West;81475;"{""0"":""4"",""1"":""20""}";48.0883, 11.4808
505;505;505;WC Waldfriedhof alter Teil;Ã–ffentliche Friedhofstoilette OHNE Euroschloss.;48.1087;11.5019;FÃ¼rstenrieder Str.;81377;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1087, 11.5019
506;506;506;WC Waldfriedhof neuer Teil;Ã–ffentliche Friedhofstoilette mit Euroschloss.;48.1025;11.4879;Lorettoplatz;81377;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1025, 11.4879
507;507;507;WC Westpark Ã¶stl. Teil;Ã–ffentliche Toilette OHNE Euroschloss.;48.1218;11.5275;Heiterwanger Str.;81373;"{""0"":""4"",""1"":""11""}";48.1218, 11.5275
508;508;508;WC Riedmair;HalbÃ¶ffentliche Toilette in einem Ladenlokal.;48.173;11.5864;Leopoldstr.;80804;"{""0"":""4"",""1"":""11""}";48.173, 11.5864
509;509;509;WC Kaufhaus Hirmer;HalbÃ¶ffentliche Toilette im Kaufhaus.;48.1381;11.5721;Kaufingerstr.;80331;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1381, 11.5721
510;510;510;WC Sport Scheck;HalbÃ¶ffentliche Toilette im Kaufhaus.;48.1382;11.57;Neuhauser Str.;80331;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1382, 11.57
511;511;511;WC Naturschutzpavillon Ãœbersee;24h Ã¶ffentliche zugÃ¤ngliche Toilette mit Euroschloss.;47.8329;12.4882;Hochfellnweg;83236;"{""0"":""4"",""1"":""20""}";47.8329, 12.4882
512;512;512;WC Burgstr. 4 MÃ¼nchen;Ã–ffentliche Toilette ohne Euroschloss in einer BehÃ¶rde.;48.1373;11.5775;Burgstr.;80331;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1373, 11.5775
